YEAR,EQ_PRIMARY,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,La,Lo
1999,5.3,CHINA,CHINA:SHANXI:NORTHEASTERN,39.899,113.983,90,180
1999,5.7,TURKEY,"TURKEY:  ADAPAZARI, KOCEALI, GOLCUK",40.744,30.266,90,90
1999,7.2,TURKEY,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",40.758,31.161,90,90
1999,4.6,CHINA,CHINA:YUNNAN PROVINCE:CHENGJIANG,24.589,102.872,90,180
1999,5.3,IRAN,IRAN:  GORGAN,36.92,54.9,90,90
1999,7.5,VANUATU,VANUATU ISLANDS:  PENTECOST,-16.423,168.214,0,180
1999,5,CHINA,CHINA:NORTHEASTERN:SANJIANFANG,40.459,122.889,90,180
1999,5.7,TURKEY,"TURKEY:  GORESKEN, ERZURUM PROVINCE",40.358,42.346,90,90
1999,7.3,PHILIPPINES,"PHILIPPINES:  S LUZON:  MANILA, SANTA CRUZ",15.766,119.74,90,180
1999,6.5,INDONESIA,"INDONESIA:  PANDEGLANG, W JAWA, SE SUMATERA",-6.845,105.555,0,180
1999,5.6,ALGERIA,ALGERIA:  NORTHERN:  AIN TEMOUCHENT,35.321,-1.281,90,0
2000,4.6,INDIA,INDIA-BANGLADESH BORDER:  MAHESHKHALI,22.132,92.771,90,180
2000,5.1,CHINA,CHINA:LIAONING PROVINCE,40.498,122.994,90,180
2000,5.9,CHINA,CHINA:YUNNAN PROVINCE:YAOAN COUNTY,25.607,101.063,90,180
2000,5.3,IRAN,"IRAN:  BARDASKAN, KASHMAR",35.288,58.218,90,90
2000,4.5,SOUTH AFRICA,SOUTH AFRICA; SWAZILAND:  MBABANE-MANZINI,-26.288,30.888,0,90
2000,7.6,JAPAN,JAPAN:  VOLCANO ISLANDS,22.338,143.73,90,180
2000,5.5,GREECE,GREECE:  CRETE,34.22,25.69,90,90
2000,7.6,INDONESIA,"INDONESIA:  SULAWESI:  LUWUK, BANGGAI, PELENG,",-1.105,123.573,0,180
2000,4.1,TURKEY,"TURKEY:  DOGANYOL, PUTURGE",38.164,38.777,90,90
2000,5.4,TAIWAN,TAIWAN:  TAI-CHUNG COUNTY,24.223,121.058,90,180
2000,7.9,INDONESIA,"INDONESIA:  SUMATRA:  BENGKULU, ENGGANO",-4.721,102.087,0,180
2000,6,TURKEY,"TURKEY:  CERKES, CUBUK, ORTA",40.693,32.992,90,90
2000,6.3,CHINA,CHINA:YUNNAN PROVINCE:LIUKU; MYANMAR,26.856,97.238,90,180
2000,6.7,INDONESIA,INDONESIA:  SOUTHERN SUMATERA:  LAHAT,-4.612,101.905,0,180
2000,6.4,TAIWAN,TAIWAN:  NAN-TOU,23.843,121.225,90,180
2000,6.5,ICELAND,"ICELAND:  VESTMANNAEYJAR, HELLA",63.966,-20.487,90,0
2000,7.9,AUSTRALIA,"AUSTRALIA:  S, COCOS ISLANDS",-13.802,97.453,0,180
2000,6.5,ICELAND,"ICELAND:  GRIMSNES, SELFOSS, EYRARBAKKI, STOKKSEYRI",63.98,-20.758,90,0
2000,6.1,JAPAN,JAPAN:  NEAR S COAST HONSHU:  KOZU-SHIMA,34.221,139.131,90,180
2000,5.4,NICARAGUA,NICARAGUA:  MASAYA,11.884,-85.988,90,0
2000,5.4,INDONESIA,"INDONESIA: JAWA:BANDUNG,CIBADAK,CIMANDIRI,KADUDAMPIT",-6.675,106.845,0,180
2000,6.1,JAPAN,JAPAN:  NEAR S COAST HONSHU:  NII-JIMA,34.319,139.26,90,180
2000,6.4,PHILIPPINES,"PHILIPPINES:  BASCO, MOUNT IRADA, BATAN ISLANDS",20.253,122.043,90,180
2000,6.5,JAPAN,JAPAN:  HONSHU:  S,33.901,139.376,90,180
2000,6.8,RUSSIA,"RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV",48.786,142.246,90,180
2000,4.2,CHINA,CHINA:YUNNAN PROVINCE:WUDING,25.826,102.194,90,180
2000,5,USA,CALIFORNIA:  NAPA,38.379,-122.413,90,-90
2000,6.5,TANZANIA,"TANZANIA:  NKANSI, RUKWA",-7.977,30.709,0,90
2000,6.7,JAPAN,"JAPAN:  HONSHU:  W:  OKAYAMA, TOTTORI",35.456,133.134,90,180
2000,5.1,AFGHANISTAN,AFGHANISTAN-TAJIKISTAN:  RAKHOR,37.542,69.582,90,90
2000,6.5,PANAMA,PANAMA-COLOMBIA:  JURADO,7.042,-77.829,90,0
2000,8,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW IRELAND, DUKE OF YORK",-4.001,152.327,0,180
2000,7.8,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW IRELAND, NEW BRITAIN",-5.233,153.102,0,180
2000,7.8,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,-5.496,151.781,0,180
2000,6.8,AZERBAIJAN,AZERBAIJAN:  BAKU,40.245,49.946,90,90
2000,7,TURKMENISTAN,TURKMENISTAN:  NEBITDAG-TURKMENBASHI,39.566,54.799,90,90
2000,6,TURKEY,TURKEY:  AFYON-BOLVADIN,38.457,31.351,90,90
2001,7.5,PHILIPPINES,PHILIPPINES:  MINDANAO,6.898,126.579,90,180
2001,7.7,EL SALVADOR,EL SALVADOR:  DAMAGE & INJURIES IN EVERY DEPT.,13.049,-88.66,90,0
2001,7.7,INDIA,"INDIA:  GUJARAT:  BHUJ, AHMADABAD, RAJOKOT; PAKISTAN",23.419,70.232,90,90
2001,6.6,EL SALVADOR,EL SALVADOR: SAN JUAN TEPEZONTES-SAN VICENTE-COJUTEP,13.671,-88.938,90,0
2001,5.6,CHINA,"CHINA:SICHUAN PROVINCE:KANGDING, YAJIANG",29.513,101.129,90,180
2001,6.8,USA,"WASHINGTON:  OLYMPIA, SEATTLE, TACOMA",47.149,-122.727,90,-90
2001,6.8,JAPAN,"JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA",34.083,132.526,90,180
2001,5.7,EL SALVADOR,EL SALVADOR:  CONCHAGUA,13.605,-88.795,90,0
2001,5.5,CHINA,CHINA:YUNNAN:NINGLANG; SICHUAN:YANYUAN,27.689,101.003,90,180
2001,5,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH:  PARVAN,35.169,69.389,90,90
2001,8.4,PERU,"PERU:  AREQUIPA, MOQUEGUA, TACNA, AYACUCHO",-16.265,-73.641,0,0
2001,5.5,TURKEY,TURKEY:  OSMANIYE,37.238,36.206,90,90
2001,6.6,PERU,"PERU:  CARAVELI, CHALA, ARICA, IQUIQUE, PARINACOTA",-16.086,-73.987,0,0
2001,7.6,PERU,"PERU:  AREQUIPA, ARICA",-17.543,-72.077,0,0
2001,4.3,CHINA,CHINA:YUNNAN PROVINCE:JIANGCHUAN,24.455,102.66,90,180
2001,6.5,GREECE,GREECE:  SKYROS,39.059,24.244,90,90
2001,5.8,PERU,PERU:  ANTABAMA,-14.258,-72.683,0,0
2001,4.2,USA,CALIFORNIA:  LOS ANGELES,34.059,-118.387,90,-90
2001,6.1,CANADA,CANADA:  QUEEN CHARLOTTE ISLANDS,52.63,-132.2,90,-90
2001,7,USA TERRITORY,GUAM,12.686,144.98,90,180
2001,7.5,INDONESIA,INDONESIA:  BANDA SEA,-4.102,123.907,0,180
2001,5.6,CHINA,CHINA:YUNNAN PROVINCE:YONGSHENG,26.316,100.648,90,180
2001,7.8,CHINA,CHINA:QINGHAI PROVINCE:XIDATAN,35.946,90.541,90,180
2001,6.8,TAIWAN,TAIWAN,23.954,122.734,90,180
2001,4.5,BANGLADESH,BANGLADESH:  DHAKA,23.632,90.376,90,180
2002,7.2,VANUATU,"VANUATU ISLANDS:  EFATE, PORT VILA",-17.6,167.856,0,180
2002,5.3,TAJIKISTAN,TAJIKISTAN:  ROGHUN,38.673,69.902,90,90
2002,6.7,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  AITAPE,-3.212,142.427,0,180
2002,5.6,CHILE,"CHILE: NORTHERN: CUYA, HUARA, IQUIQUE, POZO ALMONTE",-19.384,-69.231,0,0
2002,4.7,RWANDA,RWANDA:  GISENYI,-1.684,29.077,0,90
2002,5.9,MEXICO,"MEXICO:  VERACRUZ:  SAN ANDRES TUXTLA, TUXTEPEC",18.194,-95.908,90,-90
2002,6.5,TURKEY,TURKEY:  AFYON,38.573,31.271,90,90
2002,4.9,TAJIKISTAN,TAJIKISTAN:  ROGHUN,38.773,69.924,90,90
2002,5.4,IRAN,IRAN:  BAGHAN,28.093,51.755,90,90
2002,5.5,MEXICO,"MEXICO:  MEXICALI, BAJA CALIFORNIA",32.319,-115.322,90,-90
2002,7.4,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  SAMANGHAN, KABUL, RUSTAQ",36.502,70.482,90,90
2002,7.5,PHILIPPINES,PHILIPPINES:  MINDANAO,6.033,124.249,90,180
2002,6.1,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  BAGHLAN, NAHRIN",36.062,69.315,90,90
2002,6.4,JAPAN,JAPAN:  RYUKYU ISLANDS,23.346,124.09,90,180
2002,7.1,TAIWAN,TAIWAN:  TAIPEI,24.279,122.179,90,180
2002,6.4,CHILE,"CHILE:  CENTRAL:  COQUIMBO, LA SERENA, OVALLE",-29.67,-71.384,0,0
2002,5.9,TAJIKISTAN,TAJIKISTAN; AFGHANISTAN: DO ABI-NAHRIN,39.959,69.417,90,90
2002,6.6,CHILE,"CHILE:  COPIAPO, TALTAL",-27.535,-70.586,0,0
2002,5.2,USA,"NEW YORK:  CLINTON, ESSEX, AU SABLE FORKS",44.513,-73.699,90,0
2002,5.7,SERBIA,BALKANS NW:  KOSOVO; MACEDONIA:  N,42.436,21.466,90,90
2002,5.4,IRAN,IRAN:  WESTERN:  KERMANSHAH,34.642,47.4,90,90
2002,4.3,GEORGIA,GEORGIA:  TBILISI,41.765,44.96,90,90
2002,7.1,USA TERRITORY,GUAM,13.088,144.619,90,180
2002,5.5,TANZANIA,TANZANIA:  BUNDA,-2.907,33.733,0,90
2002,6,ARGENTINA,"ARGENTINA:  AMINGA, ANILLACO, AGUA BLANCA, CHUQUIS",-28.937,-66.797,0,0
2002,4.5,BANGLADESH,"BANGLADESH:  RANGPUR, THAKURGAON, ALMANAGAR",25.842,88.932,90,90
2002,6.5,IRAN,IRAN:  AB GARM-ABHAR-AVAJ-SHIRIN SU,35.626,49.047,90,90
2002,4.8,GERMANY,"GERMANY:  AACHEN, COLOGNE, SPANGDAHLEM",50.889,6.103,90,90
2002,6.5,PANAMA,"PANAMA:  BARU, ALANJE, DAVID; COSTA RICA:  LAUREL",7.929,-82.793,90,0
2002,5.3,CHINA,CHINA:SICHUAN PROVINCE:RULONG,30.916,99.927,90,180
2002,6.5,USA TERRITORY,NORTHERN MARIANA ISLANDS:  SAIPAN,14.101,146.199,90,180
2002,6.2,INDONESIA,INDONESIA:   SULAWESI:  TOJO,-1.196,121.333,0,180
2002,7.7,FIJI,FIJI ISLANDS,-21.696,-179.513,0,-90
2002,7.7,FIJI,FIJI ISLANDS,-23.884,178.495,0,180
2002,4.4,EGYPT,EGYPT:  CAIRO,30.2,31.41,90,90
2002,5.2,IRAN,"IRAN: KAK, RAZAN, SIZAN",35.701,48.838,90,90
2002,5.5,KYRGYZSTAN,KYRGYZSTAN,39.77,72.007,90,90
2002,6,ITALY,ITALY:  SICILY:  PALERMO,38.381,13.701,90,90
2002,7.6,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  KAIRIRU IS, MUSCHU IS, WEWAK",-3.26,142.94,0,180
2002,6.5,INDIA,"INDIA:  ANDAMAN ISLANDS:  RONGAT, DIGLIPUR,ARIEL BAY",13.036,93.068,90,180
2002,6.4,INDONESIA,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  RANSIKI,-1.68,134.234,0,180
2002,4.8,UK,"UNITED KINGDOM:  MANSFIELD, DUDLEY",52.52,-2.15,90,0
2002,5.3,MEXICO,MEXICO:  ACAPULCO,16.87,-100.113,90,-90
2002,5.6,IRAN,IRAN:  MASJED-E SOLEYMAN,31.995,49.329,90,90
2002,4.2,FRANCE,"FRANCE:  HENNEBONT, LANGUIDIC, LORIENT, TREMOREL",47.832,-3.207,90,0
2002,7.6,INDONESIA,"INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI",-1.757,134.297,0,180
2002,6.7,USA,"ALASKA:  CANTWELL, DENALI NATL PARK",63.514,-147.912,90,-90
2002,6.2,CONGO,"CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI",-1.884,29.004,0,90
2002,4.3,ITALY,ITALY:  SICILY:  SANTA VENERINA,37.67,15.267,90,90
2002,5.7,ITALY,"ITALY:  SAN GUILIANO DI PUGLIA, CAMPOBASSO",41.789,14.872,90,90
2002,5.4,PAKISTAN,PAKISTAN:  GILGIT,35.517,74.654,90,90
2002,7.3,INDONESIA,INDONESIA:  SUMATERA:  SIMEULUE,2.824,96.085,90,180
2002,7.9,USA,"ALASKA:  SLANA, MENTASTA LAKE, FAIRBANKS",63.517,-147.444,90,-90
2002,6.3,PAKISTAN,"PAKISTAN:  DASHKIN, DOIAN, MUSHKIN",35.414,74.515,90,90
2002,5.9,VANUATU,VANUATU ISLANDS: MERE LAVA ISLAND,-14.49,167.827,0,180
2002,5.7,GREECE,"GREECE:  MEGALOPOLIS, VARTHOLOMION",37.747,21.087,90,90
2002,5.5,CHINA,CHINA:GANSU PROVINCE:YUMNE,39.736,97.443,90,180
2002,5.2,IRAN,IRAN:  KERMANSHAH,34.594,47.454,90,90
2002,5.7,CHINA,CHINA:XINJIANG:WUQIA,39.57,75.254,90,90
2002,5.5,AFGHANISTAN,AFGHANISTAN:  JALALABAD,35.704,69.868,90,90
2003,5.2,IRAN,"IRAN:  KAZERUN, NURABAD",29.59,51.474,90,90
2003,7.3,SOLOMON ISLANDS,"SOLOMON ISLANDS:  HONIARA, SAN CRISTOBAL",-10.491,160.77,0,180
2003,7.5,MEXICO,"MEXICO:  VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO",18.77,-104.104,90,-90
2003,5.5,INDONESIA,INDONESIA:  SUMBAWA ISLAND:  DOMPU,-8.807,118.524,0,180
2003,4.7,ITALY,"ITALY:  SPINELLO, SANTA SOFIA, BAGNO DI ROMAGNA",43.883,11.96,90,90
2003,6.1,TURKEY,"TURKEY:  SAGLAMTAS, PULUMUR",39.5,39.878,90,90
2003,5.3,CHINA,CHINA:N. XINJIANG:URUMQI,43.897,85.923,90,90
2003,5.8,PHILIPPINES,PHILIPPINES: LUZON:  DIMASALANG,12.171,123.921,90,180
2003,6.3,PHILIPPINES,"PHILIPPINES: MASBATE, DIMASALANG",12.168,124.079,90,180
2003,5.2,USA,CALIFORNIA:  BIG BEAR CITY,34.31,-116.848,90,-90
2003,5,FRANCE,"FRANCE:  BACCARAT, COLMAR, THANN; GERMANY:  EDIGEN",48.342,6.57,90,90
2003,6.3,CHINA,CHINA:S. XINJIANG:BACHU,39.61,77.23,90,90
2003,5.4,CHINA,CHINA:S. XINJIANG:BACHU,39.483,77.393,90,90
2003,4.6,INDONESIA,"INDONESIA:  JAVA:  CARACAS, CILIMUS, SAMPORA",-6.983,108.468,0,180
2003,4.7,GERMANY,GERMANY:  ALBSTADT,48.21,9,90,90
2003,6.5,INDONESIA,INDONESIA:  FLORES:  REO,-8.294,120.743,0,180
2003,5.5,BHUTAN,BHUTAN:  PHUENTSHOLING,27.264,89.331,90,90
2003,5.7,TURKEY,"TURKEY:  IZMIR, SEFERIHISAR",38.221,26.958,90,90
2003,6.4,CHINA,CHINA:QINGHAI PROVINCE:DELINGHA,37.529,96.476,90,180
2003,4.6,USA,"ALABAMA:  FORT PAYNE,GAYLESVILLE,VALLEY HEAD",34.494,-85.629,90,0
2003,6.4,TURKEY,TURKEY:  BINGOL,39.007,40.464,90,90
2003,5.8,CHINA,CHINA:S. XINJIANG:YOPURGA,39.43,77.219,90,90
2003,6.8,ALGERIA,"ALGERIA:  ALGIERS, BOUMERDES, REGHIA, THENIA",36.964,3.634,90,90
2003,7,JAPAN,"JAPAN:  HONSHU:  IWATE, MIYAGI, YAMAGATA, AKITA",38.849,141.568,90,180
2003,7,INDONESIA,"INDONESIA:  MOROTAI, BEREBERE, DARUBA",2.354,128.855,90,180
2003,5.7,ALGERIA,"ALGERIA:  ALGIERS, BOUMERDES, REGHAIA",36.939,3.578,90,90
2003,4,USA,KENTUCKY:  BARDWELL,36.87,-88.98,90,0
2003,5.2,GREECE,"GREECE:  GONNOI, LARISA",39.893,22.309,90,90
2003,6.8,CHILE,"CHILE:  OVALLE, COQUIMBO; ARGENTINA:  SAN JUAN",-30.608,-71.637,0,0
2003,5.2,IRAN,"IRAN:  NORTHEASTERN: YAKHAK, BASHIRABAD, BUTEHGAZ",35.476,60.784,90,90
2003,5.8,IRAN,IRAN:  SOUTHERN: GAJJIABAD,28.355,54.169,90,90
2003,7.6,INDIAN OCEAN,INDIAN OCEAN:  FELT IN MALDIVES,-2.598,68.382,0,90
2003,5.9,CHINA,CHINA:YUNNAN PROVINCE,25.975,101.29,90,180
2003,5.5,JAPAN,"JAPAN:  HONSHU:  MIYAGI, IWATE",38.432,141.003,90,180
2003,4.5,TURKEY,TURKEY:  WESTERN:  BULDAN,38.111,28.887,90,90
2003,5.4,TURKEY,TURKEY:  WESTERN:  BULDAN,38.019,28.927,90,90
2003,5.7,BANGLADESH,BANGLADESH:  RANGAMATI,22.854,92.306,90,180
2003,7.6,ANTARCTICA,SCOTIA SEA:  SOUTH ORKNEY ISLANDS: LAURIE IS,-60.532,-43.411,0,0
2003,6,INDONESIA,INDONESIA:  HALMAHERA:  WASILE,1.142,128.152,90,180
2003,5.4,PANAMA,"PANAMA:  COLON, PANAMA CITY",9.355,-79.941,90,0
2003,6.3,GREECE,"GREECE:  LEFKADA, PREVEZA",39.16,20.605,90,90
2003,5.4,CHINA,"CHINA:NEI MONGOL:LINDONG, TIANSHAN",43.77,119.643,90,180
2003,5.5,CHINA,"CHINA:TIBET (XIZANG PROVINCE):BOMI,MEDOG,NYINGCHI",29.573,95.605,90,180
2003,7.2,NEW ZEALAND,"NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND",-45.104,167.144,0,180
2003,5.3,ITALY,"ITALY:  LOIANO, MONGHIDORO, MONZUNO",44.329,11.45,90,90
2003,5.7,JAPAN,JAPAN:  HONSHU:  TOKYO,34.998,140.172,90,180
2003,6.6,MYANMAR (BURMA),MYANMAR (BURMA):  TAUNGDWINGYI; THAILAND:  BANGKOK,19.917,95.672,90,180
2003,6.4,DOMINICAN REPUBLIC,"DOMINICAN REPUBLIC:  PUERTO PLATA, SANTIAGO",19.777,-70.673,90,0
2003,8.3,JAPAN,JAPAN:  HOKKAIDO,41.815,143.91,90,180
2003,7.3,RUSSIA,"RUSSIA:  KOSH-AGACH, UST'-ULAGAN, ONGUDAI, SHEBALINO",50.038,87.813,90,90
2003,4.4,RUSSIA,RUSSIA:  KOSH-AGACH,50,87.89,90,90
2003,4.8,NEW ZEALAND,NEW ZEALAND:  CHRISTCHURCH,-43.34,173.04,0,180
2003,6.7,RUSSIA,"RUSSIA:  KOSH-AGACH, BARNAUL, GORNO-ALTAYSK",50.211,87.721,90,90
2003,5.2,JAPAN,JAPAN:  NEAR S COAST HONSHU:  ATSUGI,35.457,139.871,90,180
2003,4.5,DOMINICAN REPUBLIC,"DOMINICAN REPUBLIC:   MOCA, SANTIAGO",19.761,-70.693,90,0
2003,5.6,CHINA,CHINA:YUNNAN PROVINCE:DAYAO,25.954,101.254,90,180
2003,5.8,CHINA,"CHINA:GANSU PROVINCE:MINLE, SHANDAN",38.4,100.951,90,180
2003,7,JAPAN,JAPAN:  EAST COAST HONSHU,37.812,142.619,90,180
2003,5.1,CHINA,"CHINA:GANSU PROVINCE:JONE, LINTAN, MINXIAN",34.712,103.834,90,180
2003,5.6,CHINA,"CHINA:YUNNAN PROVINCE:LUDIAN, ZHAOTONG",27.372,103.971,90,180
2003,7.8,USA,ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS,51.146,178.65,90,180
2003,6.5,PHILIPPINES,PHILIPPINES:  SAMAR:  CAN-AVID,12.025,125.416,90,180
2003,4.7,CHINA,CHINA:YUNNAN PROVINCE:LUDIAN,27.283,103.753,90,180
2003,6,CHINA,CHINA:XINJIANG:ZHAOSU,42.905,80.515,90,90
2003,4.9,INDONESIA,"INDONESIA:  FLORES, RUTENG",-8.137,120.524,0,180
2003,6.8,TAIWAN,"TAIWAN:  T'AI-TUNG, KAO-HSIUN",23.039,121.362,90,180
2003,5,IRAN,IRAN:  WESTERN:  MASJED-E- SOLEYMAN,31.953,49.209,90,90
2003,4.4,BULGARIA,BULGARIA: POVADIYA,43.083,27.486,90,90
2003,6.6,USA,"CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO",35.706,-121.102,90,-90
2003,6.5,PANAMA,PANAMA-COSTA RICA:  PUERTO ARMUELLES,8.416,-82.824,90,0
2003,6.6,IRAN,"IRAN:  SOUTHEASTERN:  BAM, BARAVAT",28.995,58.311,90,90
2003,6.1,NEW CALEDONIA,NEW CALEDONIA:  LOYALTY ISLANDS,-22.107,169.35,0,180
2004,5.8,INDONESIA,"INDONESIA:  BALI, LOMBOK",-8.31,115.788,0,180
2004,6.1,MEXICO,"MEXICO:  GUERRERO, MEXICO CITY",17.488,-101.303,90,-90
2004,2.2,SLOVAKIA,SLOVAKIA:  SLOVENSKO L'UPCA,48.758,19.217,90,90
2004,4.4,ALGERIA,"ALGERIA:  NORTHERN:  ALGIERS, BOUMERDES",36.852,3.418,90,90
2004,5.2,IRAN,IRAN:  SOUTHERN:  FIRUZABAD,27.695,52.397,90,90
2004,6.7,INDONESIA,INDONESIA:  SERAM,-3.12,127.4,0,180
2004,6.1,PANAMA,PANAMA-COSTA RICA:  CHIRIQUI,8.358,-82.877,90,0
2004,7,INDONESIA,INDONESIA:  NABIRE,-3.615,135.538,0,180
2004,7.3,INDONESIA,INDONESIA:  NABIRE,-4.003,135.023,0,180
2004,5.3,JORDAN,"JORDAN:  MA'IN; ISRAEL:  JERUSALEM, PETAH-TIQWA",31.675,35.551,90,90
2004,5.4,PAKISTAN,"PAKISTAN:  BALAKOT, BATGRAM, MANSEHRA",34.774,73.216,90,90
2004,5.1,INDONESIA,INDONESIA:  SUMATRA:  PADANGPANJANG,-0.466,100.655,0,180
2004,6,INDONESIA,INDONESIA:  SUMATRA:  PESISIR SELATAN,-1.559,100.488,0,180
2004,4.7,BURUNDI,BURUNDI:  RUYAGA,-3.393,29.558,0,90
2004,6.4,MOROCCO,"MOROCCO:  AL HOCEIMA, IMZOURENE, BENI ABDALLAH",35.142,-3.997,90,0
2004,5.2,GREECE,GREECE:  SOUTHERN:  KALAMATA,37.136,22.116,90,90
2004,5.4,CHINA,"CHINA:NEI MONGOL:BAYAN UL HOT, ULIASTAI",45.382,118.256,90,180
2004,5.6,TURKEY,TURKEY:  ERZURUM,39.93,40.812,90,90
2004,5.6,TURKEY,TURKEY:  ASKALE,39.847,40.874,90,90
2004,6.5,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN",36.512,71.029,90,90
2004,5.4,INDONESIA,INDONESIA:  SUMATRA:  PADANG,-1.549,100.54,0,180
2004,5.5,INDONESIA,INDONESIA:  BALI,-8.669,114.65,0,180
2004,6.7,INDONESIA,INDONESIA:  TIMOR: KUPANG,-9.362,122.839,0,180
2004,5.2,TAIWAN,TAIWAN:  HUALIEN: TAROKO GORGE NATIONAL PARK,24.081,121.611,90,180
2004,6.6,CHILE,CHILE: CANETE,-37.695,-73.406,0,0
2004,5.4,CHINA,CHINA:QINGHAI PROVINCE:DELINGHA,37.506,96.758,90,180
2004,5,IRAN,IRAN:  KAZERUN,29.881,51.474,90,90
2004,4.5,PAKISTAN,PAKISTAN:  QUETTA,30.126,67.121,90,90
2004,4.1,PHILIPPINES,PHILIPPINES:  BOHOL ISLAND:  TUBIGON,9.926,124.038,90,180
2004,6.3,IRAN,"IRAN:  MAZANDARAN, QAZVIN, TEHRAN",36.29,51.61,90,90
2004,4.9,RUSSIA,"RUSSIA:  SAKHALIN, YUZHNO, SAKHALINSK",47.311,142.12,90,180
2004,4.6,SAUDI ARABIA,SAUDI ARABIA: WESTERN,27.836,36.905,90,90
2004,5.9,CHILE,"CHILE: CARAHUE, IMPERIAL, TEMUCO",-38.854,-73.155,0,0
2004,5.1,TURKEY,TURKEY:  DOGUBEYAZIT,39.766,43.979,90,90
2004,5.2,SLOVENIA,"SLOVENIA: BOVEC, KOBARID",46.296,13.641,90,90
2004,4.6,AFGHANISTAN,AFGHANISTAN: HERAT,34.89,61.852,90,90
2004,5.4,NEW ZEALAND,"NEW ZEALAND:  NORTH ISLAND:  ROTORUA, TAURANGA",-38,176.51,0,180
2004,5.2,AFGHANISTAN,AFGHANISTAN: PAKTIA PROVINCE,33.426,69.524,90,90
2004,4,TURKEY,TURKEY:  DOGUBEYAZIT,39.634,43.966,90,90
2004,5.6,TURKEY,TURKEY:  BODRUM,36.833,27.815,90,90
2004,5.4,CHINA,CHINA:YUNNAN PROVINCE:LUDIAN,27.266,103.873,90,180
2004,5.7,TURKEY,"TURKEY:  ELAZIG, SIVRICE",38.377,39.261,90,90
2004,7.2,JAPAN,JAPAN:  HONSHU:  W COAST: KYOTO,33.07,136.618,90,180
2004,7.4,JAPAN,"JAPAN:  HONSHU:  W COAST: KYOTO, WAKAYAMA, SAKAI",33.184,137.071,90,180
2004,6.1,ARGENTINA,ARGENTINA: CATAMARCA,-28.573,-65.84,0,0
2004,5.2,CHINA,CHINA:GANSU PROVINCE,34.682,103.781,90,180
2004,4.8,POLAND,"POLAND: SUWALKI; RUSSIA: KALININGRAD, SVETLOGORSK",54.841,19.912,90,90
2004,6,USA,"CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL",35.819,-120.364,90,-90
2004,5.6,NICARAGUA,"NICARAGUA:  CHINANDEGA, LEON",11.989,-86.52,90,0
2004,5.6,IRAN,IRAN:  GOLESTAN,37.125,54.477,90,90
2004,6.6,TAIWAN,TAIWAN:  T'AO-YUAN,24.53,122.694,90,180
2004,4.4,CHINA,CHINA:YUNNAN PROVINCE:BAOSHAN,25.073,99.169,90,180
2004,6.6,JAPAN,JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.226,138.779,90,180
2004,5.9,JAPAN,JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.284,138.885,90,180
2004,5.8,ROMANIA,"ROMANIA:  BUCHAREST, BRAILA; BULGARIA:  NORTHERN",45.787,26.622,90,90
2004,6.6,CANADA,CANADA:  VANCOUVER ISLAND,49.277,-128.772,90,-90
2004,5.2,GREECE,GREECE:  CRETE:  ANTIKYTHIRA,35.945,23.115,90,90
2004,5.5,JAPAN,JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.396,138.862,90,180
2004,7.5,INDONESIA,INDONESIA:  KEPULAUAN ALOR,-8.152,124.868,0,180
2004,7.2,COLOMBIA,"COLOMBIA:  BAJO BAUDO, BUENAVENTURA, CERRITO",4.695,-77.508,90,0
2004,4.8,IRAN,IRAN:  W,32.023,48.836,90,90
2004,6.4,COSTA RICA,"COSTA RICA:  SAN JOSE, PARRITA, QUEPOS",9.602,-84.172,90,0
2004,6.3,GUADELOUPE,"GUADELOUPE:  BASSE-TERRE, LES SAINTES",15.679,-61.706,90,0
2004,5,IRAN,"IRAN:  KHORRAMABAD, POL-E DOKHTAR",33.297,47.977,90,90
